order_id,cst_id,order_date,warehouse_id,payment_method,order_status
ORD1028744,CUST100352,05/11/2025,WH004,,Completed
ORD1028745,CUST101862,02/08/2025,WH006,Bank Transfer,Completed
ORD1028746,CUST102821,05/14/2024,WH002,gcash,Returned
ORD1028747,CUST101986,02/20/2024,WH002,Bank Transfer,Completed
ORD1028748,CUST103272,03/03/2024,WH008,Bank Transfer,Completed
ORD1028749,CUST101756,08/06/2025,WH004,gcash,Completed
ORD1028750,CUST102390,09/23/2025,WH008,,Cancelled
ORD1028751,CUST100702,01/09/2025,WH005,Debit Card,Cancelled
ORD1028752,CUST100033,02/20/2025,WH001,GCash,Completed
ORD1028753,CUST102511,11/01/2025,WH006,Debit Card,Completed
ORD1028754,CUST100334,12/05/2025,WH006,GCash,Cancelled
ORD1028755,CUST103355,06/06/2025,WH007,gcash,Completed
ORD1028756,CUST103383,01/11/2025,WH001,,Completed
ORD1028757,CUST100756,11/24/2024,WH005,Cash,Completed
ORD1028758,CUST100315,03/07/2025,WH006,Debit Card,Completed
ORD1028759,CUST103112,06/30/2025,WH001,Debit Card,Completed
ORD1028760,CUST103153,12/28/2025,WH002,Debit Card,Completed
ORD1028761,CUST101887,04/29/2025,WH007,GCash,Completed
ORD1028762,CUST101310,06/06/2025,WH008,Bank Transfer,Returned
ORD1028763,CUST101581,01/19/2024,WH002,Debit Card,Completed
ORD1028764,CUST103257,09/19/2024,WH006,,Completed
ORD1028765,CUST101932,07/23/2024,WH005,,Completed
ORD1028766,CUST100693,08/27/2025,WH006,Bank Transfer,Cancelled
ORD1028767,CUST102400,07/05/2024,WH006,Cash,Returned
ORD1028768,CUST103404,08/03/2024,WH002,GCash,Completed
ORD1028769,CUST100201,04/21/2025,WH001,GCash,Completed
ORD1028770,CUST101824,01/18/2025,WH002,Debit Card,Completed
ORD1028771,CUST101878,10/24/2024,WH003,,Completed
ORD1028772,CUST102687,06/22/2024,WH005,Cash,Completed
ORD1028773,CUST101953,10/16/2025,WH004,Cash,Completed
ORD1028774,CUST100737,12/27/2025,WH002,Debit Card,Completed
ORD1028775,CUST102135,2024/99/99,WH008,Credit Card,Completed
ORD1028776,CUST100466,11/13/2025,WH003,Credit Card,Completed
ORD1028777,CUST101859,08/24/2025,WH004,,Completed
ORD1028778,CUST100817,09/29/2025,WH008,Credit Card,Completed
ORD1028779,CUST103496,11/17/2024,WH006,Cash,Completed
ORD1028780,CUST102616,10/19/2024,WH004,Bank Transfer,Cancelled
ORD1028781,CUST102614,03/23/2025,WH002,gcash,Completed
ORD1028782,CUST100003,06/15/2025,WH003,gcash,Completed
ORD1028783,CUST101501,11/12/2025,WH008,gcash,Completed
ORD1028784,CUST102415,07/09/2024,WH007,Cash,Pending
ORD1028785,CUST101708,12/06/2025,WH003,,Completed
ORD1028786,CUST100359,10/11/2024,WH006,Credit Card,Completed
ORD1028787,CUST101839,04/29/2025,WH002,Credit Card,Completed
ORD1028788,CUST102320,08/10/2025,WH004,Debit Card,Completed
ORD1028789,CUST102531,04/22/2025,WH005,Credit Card,Completed
ORD1028790,CUST101058,02/11/2024,WH007,GCash,Completed
ORD1028791,CUST102034,10/02/2025,WH004,Debit Card,Completed
ORD1028792,CUST103154,02/06/2024,WH002,Bank Transfer,Completed
ORD1028793,CUST103342,01/27/2025,WH003,Cash,Completed
ORD1028794,CUST101100,04/27/2025,WH001,Cash,Pending
ORD1028795,CUST102385,07/01/2024,WH003,GCash,Completed
ORD1028796,CUST103188,07/19/2025,WH003,Credit Card,Completed
ORD1028797,CUST100268,03/12/2025,WH008,gcash,Completed
ORD1028798,CUST101988,10/06/2024,WH003,,Completed
ORD1028799,CUST102645,04/22/2024,WH006,Credit Card,Cancelled
ORD1028800,CUST100763,05/07/2025,WH008,Debit Card,Cancelled
ORD1028801,CUST101038,03/14/2024,WH001,Cash,Completed
ORD1028802,CUST102979,10/21/2025,WH008,Credit Card,Completed
ORD1028803,CUST100593,03/24/2024,WH005,,Cancelled
ORD1028804,CUST101052,03/13/2024,WH001,gcash,Completed
ORD1028805,CUST102916,05/29/2024,WH001,Cash,Completed
ORD1028806,CUST102139,08/29/2025,WH008,,Completed
ORD1028807,CUST102255,09/09/2025,WH004,gcash,Completed
ORD1028808,CUST101905,02/28/2025,WH007,,Completed
ORD1028809,CUST101333,08/03/2025,WH002,GCash,Completed
ORD1028810,CUST102752,11/04/2024,WH002,GCash,Completed
ORD1028811,CUST101016,12/28/2025,WH007,Cash,Completed
ORD1028812,CUST100896,02/07/2024,WH004,Cash,Completed
ORD1028813,CUST101594,03/23/2025,WH001,Debit Card,Pending
ORD1028814,CUST100439,10/07/2024,WH004,Credit Card,Completed
ORD1028815,CUST102205,09/15/2024,WH003,Cash,Completed
ORD1028816,CUST103195,08/02/2025,WH002,Debit Card,Completed
ORD1028817,CUST102510,07/14/2025,WH006,gcash,Completed
ORD1028818,CUST101093,01/30/2025,WH004,,Completed
ORD1028819,CUST100344,09/28/2025,WH003,Credit Card,Cancelled
ORD1028820,CUST102177,05/08/2024,WH002,Bank Transfer,Completed
ORD1028821,CUST101854,02/26/2024,WH007,Cash,Completed
ORD1028822,CUST103049,06/18/2024,WH005,,Completed
ORD1028823,CUST101700,03/11/2024,WH008,GCash,Completed
ORD1028824,CUST100284,09/10/2025,WH003,GCash,Pending
ORD1028825,CUST103156,01/10/2025,WH001,Credit Card,Completed
ORD1028826,CUST101022,11/12/2024,WH004,gcash,Completed
ORD1028827,CUST102698,12/28/2024,WH003,Bank Transfer,Cancelled
ORD1028828,CUST100293,03/10/2024,WH004,Debit Card,Completed
ORD1028829,CUST103375,04/18/2025,WH004,Cash,Completed
ORD1028830,CUST103226,12/11/2025,WH005,GCash,Completed
ORD1028831,CUST100241,04/13/2024,WH007,Bank Transfer,Completed
ORD1028832,CUST103293,07/04/2024,WH002,Bank Transfer,Completed
ORD1028833,CUST102782,07/21/2025,WH008,gcash,Completed
ORD1028834,CUST103168,08/04/2025,WH001,Cash,Completed
ORD1028835,CUST100811,07/24/2024,WH005,Credit Card,Completed
ORD1028836,CUST101277,01/10/2024,WH005,,Completed
ORD1028837,CUST101764,06/09/2025,WH007,,Returned
ORD1028838,CUST101679,07/06/2024,WH003,gcash,Completed
ORD1028839,CUST102535,08/13/2025,WH006,,Completed
ORD1028840,CUST103199,09/03/2024,WH001,Debit Card,Completed
ORD1028841,CUST103054,12/14/2025,WH004,,Completed
ORD1028842,CUST103098,09/19/2025,WH004,Debit Card,Cancelled
ORD1028843,CUST101143,02/19/2024,WH008,Cash,Completed
ORD1028844,CUST100041,06/30/2025,WH008,,Completed
ORD1028845,CUST100619,06/08/2025,WH008,GCash,Completed
ORD1028846,CUST100627,08/12/2024,WH005,Debit Card,Completed
ORD1028847,CUST102723,11/01/2025,WH001,GCash,Completed
ORD1028848,CUST101430,07/28/2025,WH006,GCash,Completed
ORD1028849,CUST101315,07/12/2024,WH002,,Completed
ORD1028850,CUST102628,08/14/2025,WH007,Debit Card,Completed
ORD1028851,CUST100252,06/02/2025,WH004,Bank Transfer,Completed
ORD1028852,CUST101342,01/08/2025,WH006,GCash,Completed
ORD1028853,CUST101403,10/12/2025,WH005,Bank Transfer,Completed
ORD1028854,CUST100722,01/05/2025,WH004,Debit Card,Returned
ORD1028855,CUST101134,07/16/2024,WH006,Cash,Pending
ORD1028856,CUST102901,01/06/2025,WH007,GCash,Returned
ORD1028857,CUST102404,12/19/2024,WH006,Debit Card,Returned
ORD1028858,CUST101194,05/02/2024,WH003,Cash,Cancelled
ORD1028859,CUST103056,02/22/2025,WH002,GCash,Completed
ORD1028860,CUST100397,08/16/2025,WH003,Cash,Completed
ORD1028861,CUST103083,10/03/2025,WH005,GCash,Completed
ORD1028862,CUST102218,06/05/2025,WH003,Bank Transfer,Completed
ORD1028863,CUST100737,12/23/2024,WH007,gcash,Completed
ORD1028864,CUST103027,09/12/2025,WH003,Bank Transfer,Completed
ORD1028865,CUST100494,11/10/2025,WH002,,Completed
ORD1028866,CUST102019,08/18/2025,WH007,,Completed
ORD1028867,CUST102068,08/01/2025,WH006,Bank Transfer,Completed
ORD1028868,CUST103488,07/27/2025,WH001,gcash,Completed
ORD1028869,CUST100769,12/23/2024,WH005,gcash,Completed
ORD1028870,CUST103060,07/23/2025,WH005,Debit Card,Completed
ORD1028871,CUST100497,10/06/2024,WH004,Bank Transfer,Completed
ORD1028872,CUST100857,11/20/2025,WH005,,Completed
ORD1028873,CUST100131,10/07/2025,WH005,GCash,Completed
ORD1028874,CUST101153,03/17/2025,WH008,,Completed
ORD1028875,CUST102545,06/09/2025,WH002,,Completed
ORD1028876,CUST100686,08/27/2025,WH004,Debit Card,Cancelled
ORD1028877,CUST100255,02/25/2025,WH004,Bank Transfer,Completed
ORD1028878,CUST101952,08/07/2025,WH004,Debit Card,Completed
ORD1028879,CUST100020,06/22/2025,WH006,,Completed
ORD1028880,CUST102283,07/16/2024,WH006,GCash,Completed
ORD1028881,CUST102627,04/21/2024,WH008,Bank Transfer,Completed
ORD1028882,CUST102624,02/16/2025,WH002,GCash,Completed
ORD1028883,CUST100322,01/01/2024,WH003,gcash,Completed
ORD1028884,CUST101854,06/16/2025,WH004,gcash,Completed
ORD1028885,CUST101127,05/14/2025,WH006,gcash,Completed
ORD1028886,CUST100429,03/16/2024,WH001,,Completed
ORD1028887,CUST100567,08/14/2024,WH002,GCash,Completed
ORD1028888,CUST100877,01/22/2025,WH001,,Completed
ORD1028889,CUST102639,06/13/2025,WH001,Cash,Completed
ORD1028890,CUST101640,01/03/2024,WH004,Cash,Completed
ORD1028891,CUST100309,02/09/2025,WH003,gcash,Pending
ORD1028892,CUST100943,06/24/2024,WH007,Bank Transfer,Completed
ORD1028893,CUST100622,10/17/2024,WH001,GCash,Completed
ORD1028894,CUST100178,12/21/2024,WH004,Cash,Completed
ORD1028895,CUST103066,05/25/2024,WH001,,Completed
ORD1028896,CUST103114,08/12/2024,WH005,Debit Card,Completed
ORD1028897,CUST100202,10/27/2024,WH006,GCash,Completed
ORD1028898,CUST101825,07/16/2025,WH004,Debit Card,Completed
ORD1028899,CUST103011,07/28/2024,WH001,Credit Card,Completed
ORD1028900,CUST102084,04/10/2025,WH004,,Completed
ORD1028901,CUST101195,09/20/2024,WH007,Credit Card,Completed
ORD1028902,CUST100359,07/14/2024,WH005,Debit Card,Completed
ORD1028903,CUST100326,03/21/2024,WH005,Bank Transfer,Completed
ORD1028904,CUST103187,01/13/2024,WH008,gcash,Completed
ORD1028905,CUST102243,09/08/2024,WH002,Cash,Completed
ORD1028906,CUST103019,07/04/2024,WH005,gcash,Completed
ORD1028907,CUST103414,07/03/2025,WH003,Bank Transfer,Completed
ORD1028908,CUST101368,01/13/2025,WH007,Debit Card,Cancelled
ORD1028909,CUST102462,02/11/2024,WH007,Bank Transfer,Completed
ORD1028910,CUST100694,07/10/2025,WH003,gcash,Completed
ORD1028911,CUST102361,10/16/2024,WH007,GCash,Completed
ORD1028912,CUST102781,03/16/2025,WH003,GCash,Cancelled
ORD1028913,CUST101874,04/01/2024,WH004,gcash,Completed
ORD1028914,CUST102010,02/10/2024,WH001,Debit Card,Cancelled
ORD1028915,CUST101585,03/16/2024,WH004,Credit Card,Completed
ORD1028916,CUST102911,12/06/2024,WH005,GCash,Completed
ORD1028917, CUST101775 ,10/07/2025,WH006,Cash,Completed
ORD1028918,CUST101687,12/01/2025,WH006,Credit Card,Completed
ORD1028919,CUST101331,08/08/2025,WH006,Debit Card,Completed
ORD1028920,CUST103120,10/21/2025,WH006,Cash,Completed
ORD1028921,CUST100314,07/14/2025,WH004,Bank Transfer,Completed
ORD1028922,CUST102507,06/25/2025,WH007,Debit Card,Cancelled
ORD1028923,CUST101488,11/03/2024,WH003,Debit Card,Completed
ORD1028924,CUST101233,07/26/2024,WH002,,Completed
ORD1028925,CUST101532,04/04/2025,WH003,Bank Transfer,Cancelled
ORD1028926,CUST102642,01/17/2024,WH006,Debit Card,Cancelled
ORD1028927,CUST101234,05/10/2024,WH006,Credit Card,Completed
ORD1028928,CUST101126,11/29/2024,WH004,,Completed
ORD1028929,CUST103474,04/06/2025,WH008,Debit Card,Completed
ORD1028930,CUST101504,09/30/2024,WH003,Cash,Completed
ORD1028931,CUST102809,07/16/2025,WH001,GCash,Completed
ORD1028932,CUST101399,05/08/2025,WH004,GCash,Completed
ORD1028933,CUST103419,07/08/2024,WH003,gcash,Completed
ORD1028934,CUST101465,02/21/2024,WH006,Debit Card,Completed
ORD1028935,CUST101274,07/18/2024,WH005,Bank Transfer,Completed
ORD1028936,CUST102540,11/05/2025,WH008,Debit Card,Completed
ORD1028937,CUST102856,06/16/2024,WH007,GCash,Completed
ORD1028938,CUST100860,06/21/2025,WH005,gcash,Returned
ORD1028939,CUST103284,05/15/2025,WH004,Bank Transfer,Completed
ORD1028940,CUST101132,12/09/2025,WH006,Debit Card,Completed
ORD1028941,CUST103135,11/04/2025,WH003,Cash,Completed
ORD1028942,CUST101793,09/23/2025,WH008,Cash,Completed
ORD1028943,CUST102004,08/14/2024,WH005,GCash,Pending
ORD1028944,CUST100969,11/10/2024,WH006,Cash,Completed
ORD1028945,CUST100571,12/23/2024,WH002,GCash,Completed
ORD1028946,CUST100466,04/28/2025,WH002,Debit Card,Completed
ORD1028947,CUST100396,04/15/2024,WH004,Debit Card,Completed
ORD1028948,CUST102462,09/09/2025,WH007,Bank Transfer,Pending
ORD1028949,CUST102148,04/14/2025,WH008,gcash,Completed
ORD1028950,CUST102091,05/28/2024,WH002,GCash,Returned
ORD1028951,CUST103241,02/06/2024,WH001,Cash,Completed
ORD1028952,CUST103313,01/08/2024,WH002,,Completed
ORD1028953,CUST101704,09/20/2024,WH001,,Pending
ORD1028954,CUST102600,08/12/2024,WH008,Credit Card,Completed
ORD1028955,CUST100278,04/20/2024,WH002,gcash,Completed
ORD1028956,CUST102003,11/15/2024,WH001,,Completed
ORD1028957,CUST101512,01/18/2024,WH003,gcash,Completed
ORD1028958,CUST100934,03/31/2025,WH007,Bank Transfer,Completed
ORD1028959,CUST101327,11/18/2024,WH008,Credit Card,Completed
ORD1028960,CUST100699,07/11/2024,WH006,Bank Transfer,Cancelled
ORD1028961,CUST101794,11/30/2024,WH005,Debit Card,Completed
ORD1028962,CUST101832,11/18/2024,WH007,gcash,Completed
ORD1028963,CUST100417,09/06/2025,WH001,Credit Card,Completed
ORD1028964,CUST101613,04/18/2025,WH005,Cash,Completed
ORD1028965,CUST101111,06/19/2024,WH001,Cash,Returned
ORD1028966,CUST101418,08/24/2025,WH007,Bank Transfer,Completed
ORD1028967,CUST103135,08/29/2024,WH004,,Cancelled
ORD1028968,CUST101546,06/14/2024,WH008,Credit Card,Completed
ORD1028969,CUST102290,06/14/2025,WH005,Cash,Completed
ORD1028970,CUST100743,08/06/2025,WH006,Debit Card,Returned
ORD1028971,CUST103367,01/05/2024,WH001,Bank Transfer,Cancelled
ORD1028972,CUST101473,11/16/2025,WH003,Credit Card,Completed
ORD1028973,CUST101099,04/04/2025,WH004,Debit Card,Completed
ORD1028974,CUST100138,10/25/2024,WH008,GCash,Completed
ORD1028975,CUST102968,07/04/2025,WH006,,Cancelled
ORD1028976,CUST101962,02/06/2025,WH004,Credit Card,Completed
ORD1028977,CUST100505,11/28/2025,WH006,,Completed
ORD1028978,CUST101950,01/08/2024,WH002,Bank Transfer,Completed
ORD1028979,CUST100936,01/25/2025,WH006,Cash,Completed
ORD1028980,CUST102335,06/02/2025,WH008,gcash,Completed
ORD1028981,CUST100623,01/25/2024,WH003,Credit Card,Completed
ORD1028982,CUST102499,09/28/2025,WH004,gcash,Completed
ORD1028983,CUST100625,09/11/2024,WH008,Cash,Completed
ORD1028984,CUST102359,01/15/2024,WH002,Bank Transfer,Completed
ORD1028985,CUST101019,10/09/2024,WH006,Cash,Completed
ORD1028986,CUST102814,09/07/2025,WH006,Debit Card,Completed
ORD1028987,CUST101861,12/01/2025,WH002,gcash,Completed
ORD1028988,CUST100466,04/18/2024,WH008,GCash,Completed
ORD1028989,CUST103041,10/11/2024,WH008,Credit Card,Completed
ORD1028990,CUST103102,09/06/2025,WH007,gcash,Completed
ORD1028991,CUST101133,01/16/2024,WH006,,Completed
ORD1028992,CUST101360,01/30/2025,WH003,GCash,Completed
ORD1028993,CUST100036,01/30/2025,WH001,Cash,Completed
ORD1028994,CUST102334,09/27/2024,WH006,gcash,Completed
ORD1028995,CUST101579,08/20/2024,WH006,Cash,Completed
ORD1028996,CUST100422,11/18/2025,WH003,Cash,Completed
ORD1028997,CUST102279,09/18/2024,WH001,Credit Card,Completed
ORD1028998,CUST100786,03/23/2025,WH005,GCash,Completed
ORD1028999,CUST100820,07/05/2025,WH008,Cash,Completed
ORD1029000,CUST103258,01/29/2024,WH002,gcash,Completed
ORD1029001,CUST102618,08/27/2025,WH003,Credit Card,Returned
ORD1029002,CUST100482,07/13/2025,WH003,Cash,Completed
ORD1029003,CUST101998,05/21/2024,WH002,gcash,Completed
ORD1029004,CUST101629,05/13/2024,WH008,Credit Card,Returned
ORD1029005,CUST100506,02/17/2025,WH007,Credit Card,Completed
ORD1029006,CUST100331,11/04/2025,WH004,GCash,Completed
ORD1029007,CUST103038,10/12/2025,WH003,gcash,Completed
ORD1029008,CUST100327,05/01/2024,WH006,Credit Card,Completed
ORD1029009,CUST102099,03/15/2025,WH008,GCash,Returned
ORD1029010,CUST103479,12/21/2024,WH004,GCash,Completed
ORD1029011,CUST101354,05/18/2025,WH007,Credit Card,Completed
ORD1029012,CUST102236,01/16/2025,WH001,Credit Card,Cancelled
ORD1029013,CUST101554,02/21/2025,WH006,,Completed
ORD1029014,CUST102227,02/15/2025,WH006,Credit Card,Completed
ORD1029015,CUST100971,01/14/2024,WH004,,Completed
ORD1029016,CUST100948,01/24/2025,WH004,Bank Transfer,Completed
ORD1029017,CUST101974,04/19/2024,WH002,Cash,Completed
ORD1029018,CUST100533,11/16/2024,WH003,Bank Transfer,Pending
ORD1029019,CUST101973,01/31/2025,WH006,Debit Card,Returned
ORD1029020,CUST102149,06/04/2025,WH002,Debit Card,Completed
ORD1029021,CUST103435,09/11/2025,WH003,gcash,Completed
ORD1029022,CUST100873,04/23/2024,WH004,Debit Card,Completed
ORD1029023,CUST100376,03/03/2025,WH001,GCash,Completed
ORD1029024,CUST100949,07/28/2025,WH008,Debit Card,Pending
ORD1029025,CUST102805,08/27/2024,WH008,GCash,Completed
ORD1029026,CUST101472,01/28/2024,WH003,Credit Card,Completed
ORD1029027,CUST100580,11/07/2025,WH003,,Completed
ORD1029028,CUST100788,09/06/2025,WH005,GCash,Completed
ORD1029029,CUST102804,06/01/2025,WH008,Bank Transfer,Completed
ORD1029030,CUST103289,07/01/2025,WH001,,Completed
ORD1029031,CUST100528,08/07/2024,WH001,gcash,Completed
ORD1029032,CUST102024,08/03/2025,WH006,Bank Transfer,Completed
ORD1029033,CUST103439,12/26/2025,WH006,,Completed
ORD1029034,CUST100240,08/04/2024,WH007,Credit Card,Completed
ORD1029035,CUST100562,12/11/2024,WH005,Bank Transfer,Cancelled
ORD1029036,CUST101689,09/12/2025,WH004,Debit Card,Completed
ORD1029037,CUST100243,06/10/2024,WH001,Cash,Completed
ORD1029038,CUST101964,05/19/2025,WH004,Credit Card,Completed
ORD1029039,CUST102410,01/22/2024,WH001,Bank Transfer,Pending
ORD1029040,CUST101256,12/08/2025,WH001,gcash,Pending
ORD1029041,CUST103210,02/21/2024,WH005,Bank Transfer,Completed
ORD1029042,CUST103059,01/15/2024,WH008,Debit Card,Completed
ORD1029043,CUST102527,10/30/2024,WH007,Bank Transfer,Completed
ORD1029044,CUST101824,07/31/2025,WH005,,Completed
ORD1029045,CUST100363,06/01/2024,WH002,Cash,Completed
ORD1029046,CUST100837,03/31/2025,WH002,Bank Transfer,Completed
ORD1029047,CUST103394,09/03/2024,WH001,,Completed
ORD1029048,CUST101895,12/22/2025,WH006,Debit Card,Completed
ORD1029049,CUST101516,12/11/2024,WH007,Bank Transfer,Completed
ORD1029050,CUST102531,11/19/2024,WH007,Debit Card,Completed
ORD1029051,CUST100840,01/15/2024,WH001,Bank Transfer,Completed
ORD1029052,CUST101081,07/23/2024,WH002,Cash,Cancelled
ORD1029053,CUST101352,01/13/2024,WH004,Bank Transfer,Cancelled
ORD1029054,CUST103054,10/04/2025,WH004,GCash,Completed
ORD1029055,CUST101635,12/14/2024,WH002,,Completed
ORD1029056,CUST100200,08/25/2024,WH004,,Completed
ORD1029057,CUST101645,06/28/2024,WH005,Bank Transfer,Completed
ORD1029058,CUST101042,05/28/2025,WH003,gcash,Completed
ORD1029059,CUST101655,04/13/2025,WH005,Debit Card,Completed
ORD1029060,CUST103247,08/30/2024,WH007,GCash,Completed
ORD1029061,CUST101128,07/26/2024,WH002,gcash,Completed
ORD1029062,CUST100937,11/21/2025,WH006,Debit Card,Cancelled
ORD1029063,CUST101663,02/12/2024,WH007,,Completed
ORD1029064,CUST100266,01/19/2025,WH008,gcash,Completed
ORD1029065,CUST100729,12/06/2025,WH003,GCash,Completed
ORD1029066,CUST100158,08/21/2024,WH005,,Completed
ORD1029067,CUST103166,02/13/2024,WH004,Credit Card,Completed
ORD1029068,CUST102638,08/23/2025,WH007,Debit Card,Completed
ORD1029069,CUST100564,10/21/2025,WH002,Cash,Completed
ORD1029070,CUST101177,02/15/2024,WH002,gcash,Cancelled
ORD1029071,CUST100388,10/03/2024,WH003,,Completed
ORD1029072,CUST102677,03/09/2024,WH003,,Completed
ORD1029073,CUST100459,10/18/2025,WH007,Bank Transfer,Completed
ORD1029074,CUST102281,09/02/2025,WH004,gcash,Completed
ORD1029075,CUST102010,08/17/2025,WH006,Cash,Completed
ORD1029076,CUST102628,08/24/2024,WH004,gcash,Completed
ORD1029077,CUST102983,06/05/2025,WH007,Debit Card,Completed
ORD1029078,CUST103211,05/08/2024,WH001,,Completed
ORD1029079,CUST101158,04/17/2024,WH002,,Completed
ORD1029080,CUST102851,03/04/2025,WH005,GCash,Cancelled
ORD1029081,CUST100610,12/07/2025,WH003,,Completed
ORD1029082,CUST100530,07/04/2024,WH001,Cash,Pending
ORD1029083,CUST103094,12/07/2024,WH007,Bank Transfer,Completed
ORD1029084,CUST103175,12/21/2025,WH002,GCash,Completed
ORD1029085,CUST102358,11/06/2024,WH007,gcash,Completed
ORD1029086,CUST101175,08/22/2025,WH003,Cash,Completed
ORD1029087,CUST101456,05/15/2025,WH005,Debit Card,Completed
ORD1029088,CUST102816,10/11/2025,WH007,,Completed
ORD1029089,CUST100805,09/01/2024,WH003,Bank Transfer,Completed
ORD1029090,CUST101825,08/31/2025,WH002,Bank Transfer,Returned
ORD1029091,CUST101376,08/24/2025,WH004,Debit Card,Cancelled
ORD1029092,CUST100614,10/08/2025,WH004,Bank Transfer,Cancelled
ORD1029093,CUST102015,10/23/2025,WH005,Credit Card,Completed
ORD1029094,CUST102415,09/03/2024,WH006,Debit Card,Completed
ORD1029095,CUST100813,08/26/2025,WH008,Debit Card,Completed
ORD1029096,CUST102342,05/06/2025,WH002,Bank Transfer,Completed
ORD1029097,CUST103211,03/06/2024,WH002,GCash,Returned
ORD1029098,CUST103178,10/24/2025,WH001,gcash,Completed
ORD1029099,CUST103195,06/10/2025,WH001,Cash,Cancelled
ORD1029100,CUST101437,05/15/2025,WH001,Cash,Completed
ORD1029101,CUST102393,02/19/2024,WH003,,Completed
ORD1029102,CUST102570,12/28/2025,WH008,Credit Card,Completed
ORD1029103,CUST103408,12/08/2025,WH001,Cash,Completed
ORD1029104,CUST101813,09/23/2025,WH001,Bank Transfer,Completed
ORD1029105,CUST102954,09/03/2024,WH003,Debit Card,Returned
ORD1029106,CUST101927,02/21/2024,WH006,,Completed
ORD1029107,CUST102876,06/26/2025,WH006,Debit Card,Completed
ORD1029108,CUST101201,01/01/2025,WH001,gcash,Completed
ORD1029109,CUST100259,07/03/2024,WH001,Debit Card,Completed
ORD1029110,CUST101265,07/20/2024,WH007,Credit Card,Completed
ORD1029111,CUST101174,05/07/2025,WH007,Bank Transfer,Pending
ORD1029112,CUST102810,09/30/2025,WH006,,Completed
ORD1029113,CUST102422,02/25/2025,WH002,Cash,Completed
ORD1029114,CUST102221,11/15/2025,WH008,,Completed
ORD1029115,CUST100664,02/16/2025,WH006,Credit Card,Completed
ORD1029116,CUST102403,02/17/2025,WH008,gcash,Completed
ORD1029117,CUST102389,09/20/2024,WH005,gcash,Completed
ORD1029118,CUST103259,02/12/2024,WH008,Bank Transfer,Completed
ORD1029119,CUST100933,07/06/2024,WH001,Credit Card,Completed
ORD1029120,CUST102414,09/10/2024,WH001,Cash,Cancelled
ORD1029121,CUST100268,03/29/2025,WH008,Debit Card,Completed
ORD1029122,CUST102571,05/17/2024,WH005,Bank Transfer,Completed
ORD1029123,CUST102846,01/06/2025,WH005,Cash,Completed
ORD1029124,CUST102706,01/21/2025,WH006,,Completed
ORD1029125,CUST101582,01/07/2025,WH008,Cash,Completed
ORD1029126,CUST101502,12/19/2025,WH001,gcash,Completed
ORD1029127,CUST100122,05/16/2024,WH003,Bank Transfer,Completed
ORD1029128,CUST101611,09/07/2024,WH002,,Completed
ORD1029129,CUST102519,09/25/2024,WH003,Bank Transfer,Completed
ORD1029130,CUST103427,06/19/2025,WH004,Cash,Returned
ORD1029131,CUST100376,04/27/2025,WH005,Cash,Returned
ORD1029132,CUST101959,08/29/2025,WH007,Credit Card,Completed
ORD1029133,CUST100865,01/22/2025,WH002,Debit Card,Returned
ORD1029134,CUST101316,08/29/2025,WH007,,Completed
ORD1029135,CUST102745,01/21/2024,WH005,Debit Card,Completed
ORD1029136,CUST100204,04/19/2024,WH007,,Completed
ORD1029137,CUST100194,03/20/2025,WH007,Cash,Pending
ORD1029138,CUST100754,06/22/2024,WH003,Credit Card,Completed
ORD1029139,CUST100888,08/02/2024,WH007,Bank Transfer,Returned
ORD1029140,CUST102724,06/11/2024,WH007,,Completed
ORD1029141,CUST100954,04/10/2024,WH005,gcash,Cancelled
ORD1029142,CUST103244,08/05/2024,WH001,Cash,Completed
ORD1029143,CUST103417,10/31/2025,WH008,GCash,Completed
ORD1029144,CUST102746,02/04/2024,WH008,GCash,Completed
ORD1029145,CUST101673,12/26/2025,WH003,Bank Transfer,Completed
ORD1029146,CUST102786,01/28/2025,WH004,Credit Card,Completed
ORD1029147,CUST100571,07/16/2025,WH004,,Completed
ORD1029148,CUST103067,06/24/2025,WH006,,Completed
ORD1029149,CUST101172,02/14/2024,WH003,,Completed
ORD1029150,CUST101557,07/09/2024,WH008,,Cancelled
ORD1029151,CUST103144,09/27/2025,WH001,gcash,Completed
ORD1029152,CUST100488,04/12/2025,WH004,Cash,Completed
ORD1029153,CUST100353,09/28/2024,WH004,Cash,Completed
ORD1029154,CUST102169,02/02/2025,WH003,,Returned
ORD1029155,CUST103440,11/10/2024,WH004,Bank Transfer,Completed
ORD1029156,CUST103183,03/13/2024,WH003,Cash,Completed
ORD1029157,CUST103458,11/14/2025,WH003,gcash,Cancelled
ORD1029158,CUST101559,06/24/2024,WH001,,Completed
ORD1029159,CUST102155,09/22/2025,WH004,Debit Card,Completed
ORD1029160,CUST102859,06/25/2024,WH006,,Completed
ORD1029161,CUST100642,03/17/2025,WH008,Credit Card,Returned
ORD1029162,CUST103065,12/22/2024,WH008,Bank Transfer,Completed
ORD1029163,CUST102949,10/06/2025,WH007,Debit Card,Completed
ORD1029164,CUST100280,04/03/2025,WH007,Cash,Completed
ORD1029165,CUST101682,03/10/2025,WH003,Debit Card,Completed
ORD1029166,CUST101495,08/08/2024,WH008,Credit Card,Completed
ORD1029167,CUST102799,09/23/2025,WH007,GCash,Completed
ORD1029168,CUST101589,04/02/2024,WH002,GCash,Completed
ORD1029169,CUST103260,01/04/2025,WH006,,Completed
