line_id,order_id,prd_id,quantity,unit_price,discount_pct
LINE0037572,ORD1024085,SKU10518,5,2375.3,0.05
LINE0037573,ORD1024086,SKU10138,7,2354.28,0
LINE0037574,ORD1024087,SKU10281,1,3833.46,0.1
LINE0037575,ORD1024088,SKU10526,6,1408.76,0.1
LINE0037576,ORD1024089,SKU10181,7,936.86,0
LINE0037577,ORD1024089,SKU10151,1,3242.16,0.1
LINE0037578,ORD1024090,SKU10408,5,2261.26,0.1
LINE0037579,ORD1024091,SKU10500,7,1175.97,0.15
LINE0037580,ORD1024092,SKU10235,2,3258.78,0.1
LINE0037581,ORD1024093,SKU10535,7,662.58,0.15
LINE0037582,ORD1024093,SKU10471,6,3214.18,0
LINE0037583,ORD1024094,SKU10428,1,1111.13,0
LINE0037584,ORD1024095,SKU10460,6,3358.72,0.05
LINE0037585,ORD1024096,SKU10021,4,217.3,0.1
LINE0037586,ORD1024097,SKU10114,7,571.27,0.05
LINE0037587,ORD1024098,SKU10513,1,88.9,0.05
LINE0037588,ORD1024099,SKU10135,7,1878.52,0
LINE0037589,ORD1024100,SKU10292,6,2876.14,0.05
LINE0037590,ORD1024101,SKU10368,2,1872.38,0.1
LINE0037591,ORD1024102,SKU10040,3,488.93,0.05
LINE0037592,ORD1024103,SKU10118,1,500.28,0
LINE0037593,ORD1024104,SKU10251,3,125.52,0.15
LINE0037594,ORD1024104,SKU10327,1,1811.44,0.15
LINE0037595,ORD1024105,SKU10211,4,259.97,0.15
LINE0037596,ORD1024105,SKU10200,3,350.16,0.1
LINE0037597,ORD1024106,SKU10403,4,95.61,0.1
LINE0037598,ORD1024107,SKU10544,6,700.92,0.15
LINE0037599,ORD1024108,SKU10556,4,2032.14,0.15
LINE0037600,ORD1024109,SKU10144,6,968.37,0.05
LINE0037601,ORD1024110,SKU10598,4,3627.35,0
LINE0037602,ORD1024111,SKU10033,5,1128.95,0.1
LINE0037603,ORD1024111,SKU10068,4,2436.81,0.1
LINE0037604,ORD1024112,SKU10393,5,1583.76,0.15
LINE0037605,ORD1024112,SKU10096,2,2254.55,0.1
LINE0037606,ORD1024113,SKU10307,4,2023.63,0.1
LINE0037607,ORD1024113,SKU10261,4,472.68,0
LINE0037608,ORD1024114,SKU10438,1,692.71,0.15
LINE0037609,ORD1024115,SKU10389,7,2320.65,0
LINE0037610,ORD1024115,SKU10218,3,628.95,0
LINE0037611,ORD1024116,SKU10535,2,615.83,0.1
LINE0037612,ORD1024116,SKU10103,2,1431.08,0.1
LINE0037613,ORD1024117,SKU10184,4,1851.15,0
LINE0037614,ORD1024118,SKU10489,4,3724.65,0
LINE0037615,ORD1024119,SKU10208,6,3002.57,0
LINE0037616,ORD1024119,SKU10403,3,100.75,0
LINE0037617,ORD1024120,SKU10094,4,3472.69,0.15
LINE0037618,ORD1024120,SKU10483,3,272.97,0.1
LINE0037619,ORD1024121,SKU10072,5,1951.22,0.1
LINE0037620,ORD1024121,SKU10082,7,823.03,0.1
LINE0037621,ORD1024122,SKU10185,7,515.65,0.05
LINE0037622,ORD1024123,SKU10225,2,2340.82,0.1
LINE0037623,ORD1024124,SKU10174,1,3658.94,0
LINE0037624,ORD1024124,SKU10363,7,1590.2,0.15
LINE0037625,ORD1024125,SKU10313,6,819.35,0.05
LINE0037626,ORD1024125,SKU10066,7,808.01,0.1
LINE0037627,ORD1024126,SKU10401,5,341.5,0.15
LINE0037628,ORD1024126,SKU10290,4,2237.39,0
LINE0037629,ORD1024127,SKU10250,4,3071.93,0.1
LINE0037630,ORD1024128,SKU10409,4,1557.48,0.1
LINE0037631,ORD1024128,SKU10115,1,1915.18,0.05
LINE0037632,ORD1024129,SKU10569,3,3173.92,0
LINE0037633,ORD1024130,SKU10160,5,1544.62,0.05
LINE0037634,ORD1024131,SKU10304,2,959.1,0.05
LINE0037635,ORD1024131,SKU10074,2,1200.86,0.15
LINE0037636,ORD1024132,SKU10356,3,1684.16,0.1
LINE0037637,ORD1024133,SKU10119,3,1046.76,0.1
LINE0037638,ORD1024134,SKU10377,7,2991.38,0.1
LINE0037639,ORD1024134,SKU10398,4,3629.74,0
LINE0037640,ORD1024134,SKU10461,7,1977.11,0.1
LINE0037641,ORD1024135,SKU10518,6,2447.81,0.05
LINE0037642,ORD1024135,SKU10592,4,2504.34,0
LINE0037643,ORD1024135,SKU10246,6,292.96,0.1
LINE0037644,ORD1024136,SKU10100,2,2625.63,0.1
LINE0037645,ORD1024136,SKU10486,6,2052.08,0.05
LINE0037646,ORD1024137,SKU10515,6,2190.12,0.05
LINE0037647,ORD1024138,SKU10189,1,1252.22,0.1
LINE0037648,ORD1024139,SKU10074,5,1129.72,0
LINE0037649,ORD1024139,SKU10419,2,3403.35,0
LINE0037650,ORD1024140,SKU10440,4,568.71,0.15
LINE0037651,ORD1024140,SKU10254,3,3451.89,0.05
LINE0037652,ORD1024141,SKU10518,2,2300.26,0.15
LINE0037653,ORD1024141,SKU10296,1,1787.86,0
LINE0037654,ORD1024142,SKU10207,5,641.33,0.1
LINE0037655,ORD1024143,SKU10050,5,3870.94,0
LINE0037656,ORD1024143,SKU10161,6,804.2,0.1
LINE0037657,ORD1024143,SKU10278,2,1610.44,0.1
LINE0037658,ORD1024144,SKU10507,6,325,0.15
LINE0037659,ORD1024145,SKU10376,5,3197,0
LINE0037660,ORD1024145,SKU10226,4,3755.36,0.05
LINE0037661,ORD1024145,SKU10329,1,3627.86,0.05
LINE0037662,ORD1024146,SKU10564,6,146.19,0.1
LINE0037663,ORD1024147,SKU10360,2,2731.11,0.1
LINE0037664,ORD1024148,SKU10114,2,500.77,0.15
LINE0037665,ORD1024149,SKU10161,5,795.96,0.1
LINE0037666,ORD1024150,SKU10224,4,421.2,0.15
LINE0037667,ORD1024150,SKU10054,3,47.56,0.05
LINE0037668,ORD1024151,SKU10470,2,3747.83,0.05
LINE0037669,ORD1024152,SKU10460,4,3856.78,0
LINE0037670,ORD1024152,SKU10504,5,3326.31,0.15
LINE0037671,ORD1024153,SKU10132,3,1040.25,0.05
LINE0037672,ORD1024153,SKU10425,4,712.77,0.15
LINE0037673,ORD1024154,SKU10101,4,2958.41,0.05
LINE0037674,ORD1024155,SKU10270,7,2995.86,0.05
LINE0037675,ORD1024156,SKU10155,6,988.3,0.15
LINE0037676,ORD1024156,SKU10458,3,178.13,0.15
LINE0037677,ORD1024157,SKU10042,3,2162.66,0
LINE0037678,ORD1024158,SKU10473,4,3402.09,0.15
LINE0037679,ORD1024159,SKU10341,4,1652.92,0.05
LINE0037680,ORD1024159,SKU10199,3,2724.71,0.1
LINE0037681,ORD1024160,SKU10381,7,1781.07,0
LINE0037682,ORD1024161,SKU10186,2,875.08,0.05
LINE0037683,ORD1024162,SKU10339,4,1366.09,0.05
LINE0037684,ORD1024162,SKU10135,6,1934.46,0.1
LINE0037685,ORD1024163,SKU10254,2,3979.22,0
LINE0037686,ORD1024163,SKU10192,4,142.79,0.05
LINE0037687,ORD1024164,SKU10095,5,1269,0.1
LINE0037688,ORD1024165,SKU10082,1,739.72,0.15
LINE0037689,ORD1024165,SKU10352,6,3612.48,0
LINE0037690,ORD1024166,SKU10147,3,3480.44,0.15
LINE0037691,ORD1024166,SKU10450,6,77.41,0.1
LINE0037692,ORD1024167,SKU10537,2,1666.38,0.15
LINE0037693,ORD1024167,SKU10435,3,655.51,0.1
LINE0037694,ORD1024167,SKU10544,2,633.23,0.1
LINE0037695,ORD1024168,SKU10095,1,1151.06,0.15
LINE0037696,ORD1024168,SKU10012,6,2763.74,0.05
LINE0037697,ORD1024169,SKU10006,5,1307.69,0
LINE0037698,ORD1024170,SKU10103,3,1644.39,0.1
LINE0037699,ORD1024170,SKU10321,7,2299.06,0.15
LINE0037700,ORD1024170,SKU10208,4,3340.76,0.05
LINE0037701,ORD1024171,SKU10492,3,826.63,0.1
LINE0037702,ORD1024172,SKU10330,4,3351.13,0
LINE0037703,ORD1024172,SKU10295,3,3875.44,0
LINE0037704,ORD1024173,SKU10571,3,3969.95,0.15
LINE0037705,ORD1024174,SKU10425,3,722.91,0.15
LINE0037706,ORD1024175,SKU10118,5,605.75,0.05
LINE0037707,ORD1024176,SKU10159,7,1389.31,0.05
LINE0037708,ORD1024177,SKU10454,7,2790.25,0
LINE0037709,ORD1024178,SKU10458,7,197.21,0
LINE0037710,ORD1024178,SKU10547,3,2223.12,0.05
LINE0037711,ORD1024179,SKU10457,4,29.74,0.15
LINE0037712,ORD1024180,SKU10384,7,2775.95,0.1
LINE0037713,ORD1024180,SKU10386,6,1531.04,0.1
LINE0037714,ORD1024181,SKU10153,6,561.51,0.1
LINE0037715,ORD1024181,SKU10091,4,1921.33,0
LINE0037716,ORD1024182,SKU10323,3,2695.45,0
LINE0037717,ORD1024183,SKU10397,5,3120.74,0.1
LINE0037718,ORD1024183,SKU10171,5,3857.82,0.05
LINE0037719,ORD1024184,SKU10098,3,2141.95,0.1
LINE0037720,ORD1024184,SKU10590,4,2877.86,0
LINE0037721,ORD1024185,SKU10375,6,3613.14,0.15
LINE0037722,ORD1024185,SKU10121,1,170.02,0.15
LINE0037723,ORD1024186,SKU10501,3,1797.72,0.05
LINE0037724,ORD1024186,SKU10468,2,497.62,0.1
LINE0037725,ORD1024186,SKU10481,4,957.86,0
LINE0037726,ORD1024187,SKU10483,4,296.53,0.15
LINE0037727,ORD1024188,SKU10279,2,546.9,0.1
LINE0037728,ORD1024189,SKU10489,3,3114.23,0
LINE0037729,ORD1024190,SKU10292,1,2770.38,0.15
LINE0037730,ORD1024191,SKU10263,3,2428.12,0
LINE0037731,ORD1024192,SKU10322,5,358.64,0.15
LINE0037732,ORD1024192,SKU10591,4,134.41,0
LINE0037733,ORD1024192,SKU10485,5,2291.9,0
LINE0037734,ORD1024193,SKU10066,7,981.93,0
LINE0037735,ORD1024194,SKU10500,5,1162.84,0.1
LINE0037736,ORD1024195,SKU10566,6,2865.43,0.1
LINE0037737,ORD1024196,SKU10010,1,1401.56,0.05
LINE0037738,ORD1024197,SKU10202,2,4063.07,0.05
LINE0037739,ORD1024198,SKU10249,1,2436.94,0.1
LINE0037740,ORD1024199,SKU10432,1,2782.54,0.1
LINE0037741,ORD1024200,SKU10033,1,1076.52,0.15
LINE0037742,ORD1024201,SKU10201,3,2282.47,0.1
LINE0037743,ORD1024202,SKU10526,7,1269.74,0.1
LINE0037744,ORD1024203,SKU10039,7,1569.97,0
LINE0037745,ORD1024204,SKU10568,6,1527.02,0.05
LINE0037746,ORD1024204,SKU10504,2,2994.42,0.1
LINE0037747,ORD1024204,SKU10026,5,610.61,0.15
LINE0037748,ORD1024205,SKU10566,2,2755.61,0.05
LINE0037749,ORD1024205,SKU10223,3,268.9,0.15
LINE0037750,ORD1024206,SKU10160,3,1566.74,0
LINE0037751,ORD1024206,SKU10244,3,3242.85,0.1
LINE0037752,ORD1024207,SKU10598,6,3641.39,0
LINE0037753,ORD1024207,SKU10196,7,2013.8,0.1
LINE0037754,ORD1024208,SKU10092,2,2897.58,0.1
LINE0037755,ORD1024209,SKU10062,2,3563.33,0.1
LINE0037756,ORD1024209,SKU10531,4,1020.7,0.05
LINE0037757,ORD1024209,SKU10052,1,1032.32,0.1
LINE0037758,ORD1024210,SKU10098,1,2089.21,0.05
LINE0037759,ORD1024211,SKU10568,1,1733.17,0.1
LINE0037760,ORD1024211,SKU10171,4,3249.87,0.1
LINE0037761,ORD1024212,SKU10259,1,606.78,0.1
LINE0037762,ORD1024213,SKU10401,2,320.3,0
LINE0037763,ORD1024214,SKU10516,6,251.22,0
LINE0037764,ORD1024215,SKU10354,3,2899.04,0.15
LINE0037765,ORD1024215,SKU10138,5,2052.84,0
LINE0037766,ORD1024216,SKU10590,4,2871.71,0.05
LINE0037767,ORD1024216,SKU10317,1,1938.35,0
LINE0037768,ORD1024217,SKU10154,1,125.55,0.15
LINE0037769,ORD1024218,SKU10355,3,480.98,0.05
LINE0037770,ORD1024219,SKU10070,1,4278.49,0
LINE0037771,ORD1024220,SKU10216,4,1642.82,0.15
LINE0037772,ORD1024220,SKU10224,5,405.51,0.15
LINE0037773,ORD1024221,SKU10511,6,522.05,0.1
LINE0037774,ORD1024222,SKU10299,6,396.77,0.15
LINE0037775,ORD1024223,SKU10511,1,538.5,0.05
LINE0037776,ORD1024223,SKU10251,6,129.46,0.05
LINE0037777,ORD1024224,SKU10049,1,620.3,0.05
LINE0037778,ORD1024224,SKU10570,5,3603.38,0
LINE0037779,ORD1024225,SKU10390,6,1484.72,0.1
LINE0037780,ORD1024226,SKU10320,2,1693.32,0.1
LINE0037781,ORD1024226,SKU99999,5,1663.84,0.15
LINE0037782,ORD1024227,SKU10194,5,1887.34,0
LINE0037783,ORD1024228,SKU10034,3,1330.47,0.1
LINE0037784,ORD1024229,SKU10208,7,2881.76,0.1
LINE0037785,ORD1024229,SKU10147,4,3143.4,0.05
LINE0037786,ORD1024230,SKU10162,3,557.54,0.1
LINE0037787,ORD1024230,SKU10190,1,3044.86,0.1
LINE0037788,ORD1024231,SKU10110,5,1959.51,0.1
LINE0037789,ORD1024231,SKU10494,5,280.71,0.15
LINE0037790,ORD1024232,SKU10528,3,2217.24,0.15
LINE0037791,ORD1024233,SKU10190,7,2987.77,0
LINE0037792,ORD1024234,SKU10189,4,1336.58,0.1
LINE0037793,ORD1024235,SKU10199,5,2679.04,0.15
LINE0037794,ORD1024236,SKU10372,4,3584.75,0
LINE0037795,ORD1024237,SKU10369,1,3156.05,0.1
LINE0037796,ORD1024238,SKU10214,1,2700.84,0.1
LINE0037797,ORD1024238,SKU10476,1,1370.63,0
LINE0037798,ORD1024239,SKU10319,5,1264.28,0.1
LINE0037799,ORD1024239,SKU10250,1,3276.3,0.1
LINE0037800,ORD1024239,SKU10409,5,1459.55,0.05
LINE0037801,ORD1024240,SKU10392,2,1218.66,0.1
LINE0037802,ORD1024240,SKU10266,4,200.2,0.05
LINE0037803,ORD1024240,SKU10518,2,2220.51,0.15
LINE0037804,ORD1024241,SKU10566,3,2898.9,0
LINE0037805,ORD1024242,SKU10063,5,2173.39,0.15
LINE0037806,ORD1024243,SKU10052,4,982.34,0.1
LINE0037807,ORD1024243,SKU10183,1,2294.13,0
LINE0037808,ORD1024244,SKU10182,2,672.38,0.15
LINE0037809,ORD1024244,SKU10520,3,2949.31,0
LINE0037810,ORD1024245,SKU10493,3,1006.49,0.05
LINE0037811,ORD1024246,SKU10049,7,568.7,0.05
LINE0037812,ORD1024247,SKU10119,7,1066.5,0
LINE0037813,ORD1024247,SKU10408,3,2338.55,0.05
LINE0037814,ORD1024248,SKU10298,3,3369.19,0.05
LINE0037815,ORD1024248,SKU10098,6,2082.62,0.05
LINE0037816,ORD1024249,SKU10584,6,2333.51,0.15
LINE0037817,ORD1024249,SKU10006,3,1385.92,0
LINE0037818,ORD1024250,SKU10227,7,1483.35,0.1
LINE0037819,ORD1024250,SKU10529,6,59.15,0.15
LINE0037820,ORD1024251,SKU10122,3,3390.11,0.1
LINE0037821,ORD1024252,SKU10369,4,3186.75,0.05
LINE0037822,ORD1024252,SKU10430,3,2674.24,0
LINE0037823,ORD1024252,SKU10368,4,1987.79,0.15
LINE0037824,ORD1024253,SKU10184,1,1912.1,0.05
LINE0037825,ORD1024254,SKU10399,2,494.03,0.1
LINE0037826,ORD1024254,SKU10228,6,3059.46,0
LINE0037827,ORD1024255,SKU10058,4,2629.14,0.15
LINE0037828,ORD1024255,SKU10466,3,3741.45,0
LINE0037829,ORD1024256,SKU10230,6,2417.68,0.1
LINE0037830,ORD1024256,SKU10073,2,3219.62,0.15
LINE0037831,ORD1024257,SKU10084,5,3160.79,0.15
LINE0037832,ORD1024258,SKU10568,4,1537.15,0
LINE0037833,ORD1024258,SKU10227,1,1471.63,0
LINE0037834,ORD1024259,SKU10272,6,3515.8,0
LINE0037835,ORD1024260,SKU10162,7,572.01,0.1
LINE0037836,ORD1024260,SKU10532,2,503.46,0.1
LINE0037837,ORD1024261,SKU10131,7,1324.47,0
LINE0037838,ORD1024262,SKU10420,7,540.46,0.1
LINE0037839,ORD1024263,SKU10127,5,3598.11,0.1
LINE0037840,ORD1024264,SKU10237,2,672.95,0.1
LINE0037841,ORD1024265,SKU10455,5,3472.92,0
LINE0037842,ORD1024265,SKU10279,2,671.36,0
LINE0037843,ORD1024266,SKU10227,1,1434.59,0.15
LINE0037844,ORD1024266,SKU10445,3,574.54,0.15
LINE0037845,ORD1024267,SKU10239,3,2903.61,0.05
LINE0037846,ORD1024268,SKU10093,5,944.24,0
LINE0037847,ORD1024269,SKU10266,1,169.75,0
LINE0037848,ORD1024270,SKU10440,7,605.19,0
LINE0037849,ORD1024271,SKU10584,3,3010.62,0.15
LINE0037850,ORD1024272,SKU10560,1,3190.27,0.15
LINE0037851,ORD1024273,SKU10413,7,288.09,0
LINE0037852,ORD1024273,SKU10024,5,3856.43,0
LINE0037853,ORD1024274,SKU10531,6,973.32,0.1
LINE0037854,ORD1024274,SKU10157,4,3088.76,0.05
LINE0037855,ORD1024275,SKU10261,2,505.17,0
LINE0037856,ORD1024275,SKU10223,1,218.47,0.15
LINE0037857,ORD1024276,SKU10297,1,3447.88,0.15
LINE0037858,ORD1024276,SKU10397,6,3103.83,0.1
LINE0037859,ORD1024277,SKU10500,1,1341.35,0.05
LINE0037860,ORD1024278,SKU10336,4,984.02,0.05
LINE0037861,ORD1024278,SKU10091,4,2132.51,0.15
LINE0037862,ORD1024279,SKU10450,1,76.64,0.05
LINE0037863,ORD1024279,SKU10174,5,4052.7,0.1
LINE0037864,ORD1024280,SKU10568,4,1741.86,0.05
LINE0037865,ORD1024280,SKU10003,3,562.79,0.1
LINE0037866,ORD1024281,SKU10392,2,1225.53,0
LINE0037867,ORD1024281,SKU10373,3,1609.54,0.05
LINE0037868,ORD1024282,SKU10183,3,1931.66,0
LINE0037869,ORD1024282,SKU10051,6,767.21,0
LINE0037870,ORD1024282,SKU10550,6,3006.63,0.1
LINE0037871,ORD1024283,SKU10304,3,859.04,0
LINE0037872,ORD1024284,SKU10313,4,925.65,0.15
LINE0037873,ORD1024285,SKU10335,4,433.31,0.1
LINE0037874,ORD1024286,SKU10367,5,2118.08,0.15
LINE0037875,ORD1024287,SKU10529,4,70.38,0
LINE0037876,ORD1024287,SKU10286,3,279.48,0.1
LINE0037877,ORD1024288,SKU10403,4,96.73,0.1
LINE0037878,ORD1024289,SKU10033,7,1083.53,0.1
LINE0037879,ORD1024290,SKU10531,3,936.42,0
LINE0037880,ORD1024290,SKU10564,2,135.95,0.15
LINE0037881,ORD1024291,SKU10356,4,1668.61,0.15
LINE0037882,ORD1024291,SKU10339,2,1497.21,0.05
LINE0037883,ORD1024292,SKU10435,6,622.98,0.05
LINE0037884,ORD1024293,SKU10443,4,1689.83,0.05
LINE0037885,ORD1024293,SKU10412,6,365.75,0
LINE0037886,ORD1024293,SKU10540,4,2884.77,0
LINE0037887,ORD1024294,SKU10551,2,2035.66,0.15
LINE0037888,ORD1024294,SKU10381,5,1459.11,0.15
LINE0037889,ORD1024295,SKU10364,2,3671.68,0
LINE0037890,ORD1024295,SKU10583,4,43.09,0.05
LINE0037891,ORD1024296,SKU10597,5,153.2,0
LINE0037892,ORD1024297,SKU10566,5,3154.16,0
LINE0037893,ORD1024298,SKU10125,6,3361.28,0
LINE0037894,ORD1024298,SKU10188,6,4110.21,0.15
LINE0037895,ORD1024299,SKU10452,3,2392.59,0.15
LINE0037896,ORD1024300,SKU10007,4,480.93,0
LINE0037897,ORD1024300,SKU10050,2,4098.56,0
LINE0037898,ORD1024301,SKU10588,3,142.56,0.1
LINE0037899,ORD1024302,SKU10169,1,1378.11,0
LINE0037900,ORD1024302,SKU10295,6,3253.38,0.1
LINE0037901,ORD1024303,SKU10419,4,3124.3,0
LINE0037902,ORD1024303,SKU10518,6,1956.46,0
LINE0037903,ORD1024304,SKU10330,2,3112.08,0.15
LINE0037904,ORD1024304,SKU10471,4,3112.68,0
LINE0037905,ORD1024305,SKU10573,4,2772.83,0
LINE0037906,ORD1024306,SKU10036,5,2139.73,0.15
LINE0037907,ORD1024307,SKU10222,5,1208.64,0.15
LINE0037908,ORD1024308,SKU10289,4,1114.08,0.1
LINE0037909,ORD1024309,SKU10429,5,3603.17,0.15
LINE0037910,ORD1024309,SKU10420,5,600.54,0
LINE0037911,ORD1024310,SKU10126,2,346.83,0.15
LINE0037912,ORD1024310,SKU10092,3,2978.78,0.1
LINE0037913,ORD1024311,SKU10461,7,2213.96,0.1
LINE0037914,ORD1024311,SKU10500,7,1219.41,0.05
LINE0037915,ORD1024312,SKU10242,3,2779.82,0.1
LINE0037916,ORD1024312,SKU10141,2,1450.67,0
LINE0037917,ORD1024313,SKU10202,2,3286.54,0.05
LINE0037918,ORD1024314,SKU10333,5,3031.18,0.05
LINE0037919,ORD1024315,SKU10566,3,2768.53,0.15
LINE0037920,ORD1024316,SKU10576,3,2763.8,0.1
LINE0037921,ORD1024316,SKU10415,2,1720.03,0
LINE0037922,ORD1024316,SKU10554,4,2207.16,0
LINE0037923,ORD1024317,SKU10362,5,2223.74,0.15
LINE0037924,ORD1024318,SKU10418,5,2575.06,0
LINE0037925,ORD1024319,SKU10406,7,1198.62,0
LINE0037926,ORD1024319,SKU10380,2,2286.57,0.05
LINE0037927,ORD1024319,SKU10518,4,1984.81,0.15
LINE0037928,ORD1024320,SKU10509,3,1576.26,0.05
LINE0037929,ORD1024320,SKU10527,2,1513.12,0.1
LINE0037930,ORD1024321,SKU10006,1,1323.61,0.1
LINE0037931,ORD1024321,SKU10268,7,3026.57,0.05
LINE0037932,ORD1024321,SKU10404,2,752.86,0.15
LINE0037933,ORD1024322,SKU10101,2,3136.88,0.1
LINE0037934,ORD1024322,SKU10261,4,445.91,0.1
LINE0037935,ORD1024323,SKU10276,2,89.09,0.15
LINE0037936,ORD1024324,SKU10147,2,2967.04,0
LINE0037937,ORD1024325,SKU10445,6,630.68,0.15
LINE0037938,ORD1024326,SKU10458,4,198.95,0.15
LINE0037939,ORD1024327,SKU10478,7,1295.74,0.1
LINE0037940,ORD1024327,SKU10233,5,3745.82,0
LINE0037941,ORD1024328,SKU10497,2,1114.03,0.1
LINE0037942,ORD1024328,SKU10168,5,563.64,0.15
LINE0037943,ORD1024329,SKU10477,1,786.39,0.05
LINE0037944,ORD1024330,SKU10538,1,703.58,0.1
LINE0037945,ORD1024330,SKU10055,7,1810.87,0.15
LINE0037946,ORD1024331,SKU10023,2,3589.26,0.15
LINE0037947,ORD1024331,SKU10107,7,2584.84,0
LINE0037948,ORD1024332,SKU10379,3,2078.81,0.1
LINE0037949,ORD1024332,SKU10253,5,2408.76,0
LINE0037950,ORD1024332,SKU10528,3,1988.09,0.15
LINE0037951,ORD1024333,SKU10415,6,1724.08,0.1
LINE0037952,ORD1024334,SKU10229,1,4085.62,0.1
LINE0037953,ORD1024335,SKU10350,3,2999.57,0.15
LINE0037954,ORD1024335,SKU10034,3,1246.32,0
LINE0037955,ORD1024336,SKU10229,5,3598.69,0
LINE0037956,ORD1024336,SKU10463,2,3442.29,0
LINE0037957,ORD1024336,SKU10538,7,759.43,0.1
LINE0037958,ORD1024337,SKU10318,2,3638.09,0.05
LINE0037959,ORD1024337,SKU10532,3,497.34,0.15
LINE0037960,ORD1024337,SKU10251,3,149.03,0.15
LINE0037961,ORD1024338,SKU10305,7,142.02,0
LINE0037962,ORD1024339,SKU10288,1,2628.18,0.15
LINE0037963,ORD1024340,SKU10048,1,3197.4,0.1
LINE0037964,ORD1024341,SKU10237,1,555.09,0.15
LINE0037965,ORD1024341,SKU10098,7,1991.18,0.05
LINE0037966,ORD1024342,SKU10082,1,798.01,0
LINE0037967,ORD1024343,SKU10377,6,2905.33,0
LINE0037968,ORD1024344,SKU10217,3,1297.89,0
LINE0037969,ORD1024345,SKU10420,2,593.38,0
LINE0037970,ORD1024346,SKU10300,7,3350.73,0
LINE0037971,ORD1024346,SKU10010,1,1316.55,0
LINE0037972,ORD1024347,SKU10161,3,757.42,0.15
LINE0037973,ORD1024347,SKU10057,1,2648.57,0.05
LINE0037974,ORD1024348,SKU10375,3,3788.75,0
LINE0037975,ORD1024348,SKU10486,3,2027.45,0.05
LINE0037976,ORD1024349,SKU10278,5,1562.65,0.05
LINE0037977,ORD1024350,SKU10556,7,1908.39,0.1
LINE0037978,ORD1024350,SKU10292,4,2557.43,0.1
LINE0037979,ORD1024351,SKU10198,1,3102.83,0
LINE0037980,ORD1024351,SKU10076,7,2712.54,0.05
LINE0037981,ORD1024352,SKU10192,7,129.03,0
LINE0037982,ORD1024352,SKU10567,1,1530.89,0
LINE0037983,ORD1024353,SKU10304,3,1011.2,0
LINE0037984,ORD1024353,SKU10128,2,1778.4,0.1
LINE0037985,ORD1024354,SKU10104,4,1392.13,0.15
LINE0037986,ORD1024355,SKU10209,2,2921.42,0.1
LINE0037987,ORD1024356,SKU10342,1,917.01,0
LINE0037988,ORD1024357,SKU10145,3,153.5,0.05
LINE0037989,ORD1024358,SKU10589,5,1841.63,0.1
LINE0037990,ORD1024358,SKU10462,2,2794.72,0.1
LINE0037991,ORD1024358,SKU10438,4,678.83,0.15
LINE0037992,ORD1024359,SKU10414,6,170.15,0.15
LINE0037993,ORD1024360,SKU10158,2,2024.45,0
LINE0037994,ORD1024361,SKU10011,6,3573.47,0.1
LINE0037995,ORD1024362,SKU10062,5,2946.36,0.1
LINE0037996,ORD1024362,SKU10420,6,599.57,0
LINE0037997,ORD1024363,SKU10271,3,2732.48,0.1
LINE0037998,ORD1024363,SKU10194,3,2024.58,0.1
LINE0037999,ORD1024364,SKU10419,5,3262.42,0
LINE0038000,ORD1024365,SKU10132,3,1176.01,0.1
LINE0038001,ORD1024365,SKU10118,2,584.73,0.05
LINE0038002,ORD1024365,SKU10474,3,1785.59,0.05
LINE0038003,ORD1024366,SKU10232,1,2304.29,0.05
LINE0038004,ORD1024367,SKU10218,7,630.7,0.1
LINE0038005,ORD1024368,SKU10592,6,2255.43,0.15
LINE0038006,ORD1024369,SKU10435,1,710.27,0
LINE0038007,ORD1024370,SKU10049,3,550.4,0
LINE0038008,ORD1024371,SKU10230,3,2818.33,0.1
LINE0038009,ORD1024371,SKU10290,3,2782.18,0.05
LINE0038010,ORD1024371,SKU10384,1,3165.98,0.15
LINE0038011,ORD1024372,SKU10341,3,2064.73,0.1
LINE0038012,ORD1024373,SKU10402,5,2675.07,0.1
LINE0038013,ORD1024374,SKU10312,4,2838.5,0
LINE0038014,ORD1024374,SKU10530,1,1139.94,0.15
LINE0038015,ORD1024375,SKU10075,6,1949.5,0.1
LINE0038016,ORD1024375,SKU10472,5,1493.49,0.15
LINE0038017,ORD1024376,SKU10568,1,1426.5,0.15
LINE0038018,ORD1024376,SKU10523,3,1662.23,0
LINE0038019,ORD1024377,SKU10459,4,420.43,0.1
LINE0038020,ORD1024377,SKU10372,5,3588.9,0.1
LINE0038021,ORD1024378,SKU10191,3,1057.09,0.1
LINE0038022,ORD1024379,SKU10381,7,1821.74,0
LINE0038023,ORD1024380,SKU10206,6,1219.02,0
LINE0038024,ORD1024381,SKU10392,4,1331.07,0.05
LINE0038025,ORD1024382,SKU10236,7,1765.28,0
LINE0038026,ORD1024383,SKU10473,6,3059.49,0.1
LINE0038027,ORD1024384,SKU10195,7,2032.2,0.1
LINE0038028,ORD1024385,SKU10277,6,2457.67,0.15
LINE0038029,ORD1024385,SKU10374,6,3643.02,0.15
LINE0038030,ORD1024385,SKU10048,3,3139.22,0
LINE0038031,ORD1024386,SKU99999,5,2041.79,0.15
LINE0038032,ORD1024387,SKU10129,1,2714.46,0
LINE0038033,ORD1024388,SKU10497,6,1029.31,0.1
LINE0038034,ORD1024389,SKU10065,1,486.74,0
LINE0038035,ORD1024390,SKU10585,7,968.13,0.15
