warehouse_id,prd_id,stock_qty,reorder_level,last_stock_date
WH006,SKU10396,351,289,02/07/2025
WH002,SKU10300,20,100,06/07/2025
WH003,SKU10025,387,109,05/06/2024
WH002,SKU10071,17,244,04/16/2026
WH001,SKU10333,568,286,09/23/2025
WH007,SKU10396,601,133,05/26/2025
WH004,SKU10153,338,116,09/03/2025
WH007,SKU10019,145,219,08/09/2025
WH006,SKU10042,522,230,03/10/2025
WH002,SKU10189,9,218,06/30/2024
WH002,SKU10517,272,199,04/25/2025
WH004,SKU10252,967,58,03/19/2026
WH001,SKU10585,913,93,02/23/2024
WH005,SKU10537,631,35,02/06/2025
WH004,SKU10515,370,129,03/31/2026
WH002,SKU10582,5,255,08/02/2025
WH005,SKU10146,648,82,01/25/2024
WH007,SKU10585,487,216,04/26/2026
WH008,SKU10555,712,137,02/23/2024
WH004,SKU10480,153,68,04/24/2025
WH001,SKU10116,829,82,04/24/2024
WH007,SKU10174,804,210,10/01/2024
WH005,SKU10392,425,241,01/28/2025
WH007,SKU10028,23,112,09/22/2024
WH001,SKU10493,463,276,05/25/2026
WH003,SKU10256,367,35,07/20/2025
WH003,SKU10013,759,180,12/27/2024
WH006,SKU10179,234,84,10/18/2024
WH006,SKU10238,13,269,05/12/2025
WH006,SKU10394,980,231,12/04/2024
WH004,SKU10362,237,36,03/17/2026
WH003,SKU10223,73,129,08/22/2024
WH002,SKU10372,856,228,11/20/2025
WH003,SKU10535,718,172,03/22/2025
WH002,SKU10211,265,157,09/20/2024
WH007,SKU10225,475,58,04/11/2025
WH006,SKU10061,686,179,04/29/2024
WH006,SKU10227,815,45,06/09/2025
WH008,SKU10171,369,109,12/18/2025
WH006,SKU10456,210,86,08/15/2025
WH003,SKU10068,9,203,01/16/2024
WH003,SKU10355,854,152,08/10/2025
WH002,SKU10464,813,139,01/26/2024
WH006,SKU10154,950,257,01/02/2025
WH007,SKU10041,746,129,09/26/2025
WH006,SKU10407,209,233,06/19/2026
WH004,SKU10354,236,268,09/03/2026
WH003,SKU10338,238,64,05/26/2025
WH004,SKU10528,455,228,08/01/2024
WH003,SKU10063,963,40,04/12/2026
WH002,SKU10119,689,199,12/21/2024
WH004,SKU10281,431,83,07/11/2025
WH002,SKU10338,736,91,07/17/2024
WH006,SKU10552,834,258,01/05/2025
WH008,SKU10372,400,72,04/24/2025
WH002,SKU10128,841,164,01/08/2026
WH001,SKU10512,13,238,06/18/2026
WH007,SKU10249,307,245,06/25/2024
WH003,SKU10521,165,77,07/13/2025
WH003,SKU10166,174,123,08/27/2026
WH007,SKU10475,198,177,01/17/2024
WH007,SKU10323,363,185,07/26/2025
WH005,SKU10334,723,65,02/06/2026
WH002,SKU10586,589,186,04/14/2024
WH006,SKU10093,438,20,10/30/2025
WH006,SKU10186,494,195,02/25/2025
WH004,SKU10110,179,226,08/24/2025
WH005,SKU10500,735,151,12/13/2025
WH005,SKU10511,753,88,05/24/2024
WH006,SKU10503,546,86,03/09/2024
WH005,SKU10143,813,213,11/12/2024
WH008,SKU10156,804,139,09/18/2024
WH001,SKU10242,803,280,10/15/2024
WH001,SKU10464,99,292,07/13/2026
WH002,SKU10451,81,141,11/18/2025
WH002,SKU10593,436,96,12/22/2024
WH004,SKU10471,52,247,08/28/2025
WH001,SKU10573,11,222,06/08/2024
WH002,SKU10160,126,66,07/02/2024
WH005,SKU10364,116,284,04/08/2024
WH008,SKU10320,322,76,03/02/2025
WH007,SKU10092,328,178,09/11/2025
WH002,SKU10569,818,72,05/23/2025
WH001,SKU10072,901,157,07/12/2025
WH006,SKU10513,166,194,06/12/2024
WH007,SKU10161,377,53,10/09/2025
WH008,SKU10133,505,92,07/06/2025
WH004,SKU10361,269,230,08/16/2026
WH001,SKU10281,327,287,09/04/2024
WH008,SKU10232,669,275,03/01/2024
WH003,SKU10542,422,230,03/31/2025
WH004,SKU10420,701,294,07/16/2024
WH004,SKU10366,70,66,06/23/2024
WH008,SKU10473,478,76,08/21/2024
WH003,SKU10482,307,133,11/10/2025
WH005,SKU10109,284,277,03/03/2025
WH005,SKU10265,465,243,05/24/2026
WH008,SKU10544,298,123,05/01/2024
WH008,SKU10489,757,24,07/20/2026
WH006,SKU10037,181,193,02/13/2025
WH001,SKU10148,892,106,06/17/2025
WH003,SKU10159,359,82,03/27/2026
WH006,SKU10309,524,79,05/06/2025
WH007,SKU10489,164,89,06/12/2024
WH007,SKU10290,918,109,08/28/2024
WH004,SKU10111,641,193,07/05/2026
WH006,SKU10335,768,65,03/10/2024
WH003,SKU10133,894,155,06/30/2026
WH006,SKU10407,995,277,11/06/2025
WH004,SKU10586,250,290,05/27/2025
WH006,SKU10380,325,252,11/12/2024
WH007,SKU10548,238,94,05/10/2026
WH007,SKU10327,499,60,02/02/2024
WH006,SKU10488,897,265,12/12/2025
WH007,SKU10565,736,133,07/28/2024
WH002,SKU10105,565,148,12/22/2024
WH002,SKU10400,470,139,03/04/2024
WH007,SKU10154,728,57,07/15/2025
WH005,SKU10051,464,221,05/27/2024
WH004,SKU10142,888,86,04/26/2024
WH006,SKU10086,557,85,11/24/2024
WH001,SKU10114,663,231,05/10/2025
WH002,SKU10005,677,219,08/02/2026
WH002,SKU10583,741,251,04/09/2026
WH005,SKU10265,475,217,02/04/2025
WH001,SKU10100,383,31,08/08/2025
WH001,SKU10206,412,136,02/09/2026
WH006,SKU10449,937,134,01/17/2025
WH006,SKU10380,105,110,02/06/2026
WH003,SKU10031,702,158,10/25/2025
WH006,SKU10089,960,159,12/04/2025
WH001,SKU10327,67,192,09/03/2026
WH004,SKU10582,615,288,01/11/2025
WH003,SKU10043,593,202,03/08/2024
WH003,SKU10518,330,281,06/20/2025
WH007,SKU10038,90,252,11/26/2024
WH001,SKU10298,676,225,02/28/2024
WH006,SKU10139,519,96,06/04/2024
WH003,SKU10255,750,181,06/17/2025
WH004,SKU10556,83,51,08/14/2026
WH002,SKU10130,934,278,12/04/2024
WH006,SKU10384,625,72,06/29/2025
WH001,SKU10200,439,86,06/26/2024
WH001,SKU10391,453,282,05/09/2024
WH003,SKU10033,951,54,02/21/2026
WH008,SKU10179,550,173,09/04/2025
WH001,SKU10575,578,180,07/08/2024
WH002,SKU10435,647,81,05/15/2025
WH004,SKU10563,309,129,08/03/2025
WH001,SKU10409,246,240,02/29/2024
WH005,SKU10112,749,219,10/27/2024
WH003,SKU10278,316,184,05/14/2026
WH006,SKU10527,29,172,12/28/2024
WH001,SKU10410,479,122,12/10/2025
WH002,SKU10313,5,194,08/28/2025
WH002,SKU10521,564,25,01/06/2024
WH006,SKU10069,642,39,08/05/2026
WH006,SKU10577,923,239,08/17/2026
WH001,SKU10076,604,68,10/30/2025
WH004,SKU10598,348,220,06/08/2024
WH006,SKU10483,640,24,04/24/2026
WH001,SKU10293,589,93,01/01/2024
WH001,SKU10286,739,282,05/24/2025
WH006,SKU10020,922,94,03/03/2025
WH005,SKU10191,92,295,11/28/2025
WH006,SKU10138,716,96,05/20/2024
WH004,SKU10425,803,198,05/25/2026
WH008,SKU10119,324,207,07/24/2025
WH002,SKU10484,400,197,09/17/2024
WH002,SKU10181,411,102,11/07/2024
WH006,SKU10511,370,232,11/17/2025
WH007,SKU10217,878,106,07/04/2024
WH001,SKU10452,322,247,10/23/2024
WH006,SKU10402,434,125,09/12/2026
WH008,SKU10594,582,254,05/29/2026
WH005,SKU10316,248,294,11/28/2024
WH007,SKU10212,696,231,07/09/2025
WH003,SKU10390,520,148,02/18/2025
WH007,SKU10018,165,138,07/19/2024
WH004,SKU10584,181,125,10/21/2024
WH003,SKU10407,22,118,04/18/2024
WH002,SKU10030,579,151,04/16/2026
WH007,SKU10104,799,156,09/03/2024
WH006,SKU10009,991,221,07/15/2024
WH007,SKU10401,658,269,09/29/2025
WH006,SKU10400,969,267,05/07/2024
WH003,SKU10098,988,189,08/14/2026
WH002,SKU10328,611,297,05/31/2026
WH006,SKU10294,371,270,02/16/2025
WH003,SKU10290,885,156,07/02/2024
WH006,SKU10371,630,135,05/20/2024
WH008,SKU10512,814,148,05/07/2026
WH006,SKU10549,222,26,03/16/2025
WH004,SKU10096,950,112,08/01/2025
WH008,SKU10567,426,127,05/04/2024
WH005,SKU10345,872,238,04/03/2026
WH004,SKU10109,372,93,06/01/2025
WH008,SKU10560,899,203,03/11/2024
WH003,SKU10222,671,110,03/17/2024
WH002,SKU10268,225,121,08/21/2026
WH002,SKU10581,144,39,02/26/2024
WH006,SKU10348,153,165,10/26/2024
WH005,SKU10086,371,47,01/13/2024
WH007,SKU10042,39,77,02/28/2024
WH002,SKU10493,546,160,03/23/2026
WH003,SKU10210,657,214,02/03/2026
WH001,SKU10060,743,133,11/27/2024
WH003,SKU10025,933,90,06/27/2024
